O_id,D_id,flow
c78,a182,0
c78,a183,0
c78,a184,1
c78,a185,0
c78,a186,0
c78,a187,7
c78,b188,109
c78,c189,415
c78,c190,1935
c78,c191,2294
c78,c192,2824
c78,b193,8
c78,a194,1
c78,a195,0
c79,c80,1590
c79,c81,1018
c79,c82,848
c79,c83,8
c79,c84,48
c79,c85,457
c79,a86,19
c79,a87,41
c79,a88,14
c79,c89,2860
c79,c90,1824
c79,a91,1
c79,c92,266
c79,c93,1407
c79,a94,6
c79,c95,257
c79,c96,0
c79,c97,694
c79,c98,6
c79,c99,1888
c79,c100,1038
c79,c101,1934
c79,c102,58
c79,c103,1749
c79,c104,2091
c79,c105,931
c79,c106,1759
c79,c107,1267
c79,c108,711
c79,c109,1019
c79,c110,1525
c79,a111,11
c79,a112,15
c79,a113,2
c79,a114,10
c79,a115,24
c79,a116,1
c79,b117,594
c79,b118,272
c79,b119,167
c79,b120,430
c79,b121,552
c79,b122,260
c79,a123,4
c79,a124,5
c79,a125,1
c79,a126,8
c79,a127,2
c79,a128,14
c79,b129,28
c79,b130,14
c79,a131,1
c79,a132,0
c79,a133,0
c79,c134,625
c79,c135,709
c79,c136,860
c79,c137,540
c79,c138,581
c79,c139,398
c79,a140,1
c79,a141,3
c79,a142,1
c79,a143,1
c79,a144,2
c79,a145,1
c79,a146,4
c79,a147,9
c79,a148,32
c79,a149,53
c79,a150,19
c79,a151,1
c79,a152,0
c79,a153,2
c79,a154,6
c79,a155,1
c79,a156,1
c79,a157,20
c79,a158,7
c79,a159,12
c79,a160,3
c79,a161,14
c79,a162,43
c79,a163,56
c79,a164,9
c79,a165,11
c79,a166,18
c79,a167,7
c79,a168,17
c79,a169,1
c79,a170,2
c79,a171,2
c79,a172,3
c79,a173,3
c79,a174,2
c79,a175,1
c79,a176,1
c79,a177,1
c79,a178,1
c79,a179,1
c79,a180,1
c79,a181,0
c79,a182,0
c79,a183,0
c79,a184,1
c79,a185,1
c79,a186,1
c79,a187,8
c79,b188,110
c79,c189,423
c79,c190,2482
c79,c191,2976
c79,c192,2167
c79,b193,8
c79,a194,1
c79,a195,0
c80,c81,0
c80,c82,0
c80,c83,692
c80,c84,773
c80,c85,26
c80,a86,46
c80,a87,100
c80,a88,11161
c80,c89,1057
c80,c90,875
c80,a91,76
c80,c92,590
c80,c93,130
c80,a94,568
c80,c95,1215
c80,c96,1437
c80,c97,1219
c80,c98,1263
c80,c99,0
c80,c100,385
c80,c101,57
c80,c102,58
c80,c103,0
c80,c104,0
c80,c105,364
c80,c106,655
c80,c107,535
c80,c108,310
c80,c109,295
c80,c110,458
c80,a111,381
c80,a112,448
c80,a113,96
c80,a114,1094
c80,a115,1044
c80,a116,76
c80,b117,471
c80,b118,344
c80,b119,0
c80,b120,514
c80,b121,511
c80,b122,1137
c80,a123,36
c80,a124,80
c80,a125,28
c80,a126,43
c80,a127,9058
c80,a128,221
c80,b129,863
c80,b130,1135
c80,a131,10
c80,a132,8
c80,a133,11
c80,c134,341
c80,c135,333
c80,c136,516
c80,c137,269
c80,c138,494
c80,c139,285
c80,a140,53
c80,a141,67
c80,a142,36
c80,a143,32
c80,a144,64
c80,a145,38
c80,a146,103
c80,a147,226
c80,a148,840
c80,a149,10956
c80,a150,282
c80,a151,17
c80,a152,23
c80,a153,49
c80,a154,62
c80,a155,16
c80,a156,12
c80,a157,239
c80,a158,161
c80,a159,968
c80,a160,8058
c80,a161,1120
c80,a162,671
c80,a163,10912
c80,a164,123
c80,a165,140
c80,a166,293
c80,a167,105
c80,a168,573
c80,a169,36
c80,a170,45
c80,a171,39
c80,a172,41
c80,a173,50
c80,a174,64
c80,a175,26
c80,a176,11135
c80,a177,17
c80,a178,26
c80,a179,24
c80,a180,38
c80,a181,14
c80,a182,16
c80,a183,9211
c80,a184,6065
c80,a185,23
c80,a186,8
c80,a187,21
c80,b188,139
c80,c189,251
c80,c190,443
c80,c191,1172
c80,c192,917
c80,b193,1081
c80,a194,64
c80,a195,22
c81,c82,0
c81,c83,645
c81,c84,523
c81,c85,35
c81,a86,47
c81,a87,114
c81,a88,37
c81,c89,683
c81,c90,684
c81,a91,92
c81,c92,629
c81,c93,61
c81,a94,894
c81,c95,754
c81,c96,860
c81,c97,758
c81,c98,769
c81,c99,4
c81,c100,466
c81,c101,56
c81,c102,143
c81,c103,0
c81,c104,0
c81,c105,246
c81,c106,429
c81,c107,363
c81,c108,211
c81,c109,195
c81,c110,299
c81,a111,518
c81,a112,636
c81,a113,114
c81,a114,1283
c81,a115,1447
c81,a116,92
c81,b117,390
c81,b118,306
c81,b119,0
c81,b120,279
c81,b121,413
c81,b122,1511
c81,a123,41
c81,a124,106
c81,a125,30
c81,a126,49
c81,a127,21
c81,a128,332
c81,b129,1304
c81,b130,1717
c81,a131,11
c81,a132,10
c81,a133,13
c81,c134,248
c81,c135,232
c81,c136,416
c81,c137,188
c81,c138,466
c81,c139,228
c81,a140,68
c81,a141,83
c81,a142,46
c81,a143,40
c81,a144,79
c81,a145,48
c81,a146,122
c81,a147,268
c81,a148,646
c81,a149,567
c81,a150,411
c81,a151,21
c81,a152,29
c81,a153,54
c81,a154,71
c81,a155,17
c81,a156,12
c81,a157,316
c81,a158,193
c81,a159,1363
c81,a160,129
c81,a161,1594
c81,a162,973
c81,a163,1359
c81,a164,157
c81,a165,176
c81,a166,425
c81,a167,132
c81,a168,892
c81,a169,46
c81,a170,57
c81,a171,46
c81,a172,45
c81,a173,58
c81,a174,76
c81,a175,31
c81,a176,22
c81,a177,20
c81,a178,31
c81,a179,30
c81,a180,48
c81,a181,15
c81,a182,19
c81,a183,13
c81,a184,16
c81,a185,25
c81,a186,10
c81,a187,20
c81,b188,128
c81,c189,182
c81,c190,284
c81,c191,682
c81,c192,579
c81,b193,1637
c81,a194,74
c81,a195,27
c82,c83,127
c82,c84,0
c82,c85,0
c82,a86,63
c82,a87,150
c82,a88,47
c82,c89,1689
c82,c90,1445
c82,a91,23
c82,c92,4
c82,c93,0
c82,a94,828
c82,c95,1717
c82,c96,1684
c82,c97,1716
c82,c98,1709
c82,c99,0
c82,c100,367
c82,c101,255
c82,c102,6
c82,c103,0
c82,c104,0
c82,c105,679
c82,c106,1204
c82,c107,979
c82,c108,573
c82,c109,583
c82,c110,910
c82,a111,260
c82,a112,293
c82,a113,31
c82,a114,1121
c82,a115,844
c82,a116,24
c82,b117,32
c82,b118,0
c82,b119,0
c82,b120,78
c82,b121,82
c82,b122,959
c82,a123,36
c82,a124,97
c82,a125,20
c82,a126,50
c82,a127,16
c82,a128,338
c82,b129,1035
c82,b130,1115
c82,a131,8
c82,a132,6
c82,a133,7
c82,c134,594
c82,c135,598
c82,c136,863
c82,c137,483
c82,c138,807
c82,c139,488
c82,a140,20
c82,a141,39
c82,a142,14
c82,a143,16
c82,a144,24
c82,a145,15
c82,a146,40
c82,a147,124
c82,a148,919
c82,a149,547
c82,a150,393
c82,a151,11
c82,a152,12
c82,a153,37
c82,a154,53
c82,a155,12
c82,a156,9
c82,a157,201
c82,a158,84
c82,a159,924
c82,a160,48
c82,a161,1083
c82,a162,702
c82,a163,889
c82,a164,110
c82,a165,144
c82,a166,320
c82,a167,73
c82,a168,689
c82,a169,20
c82,a170,27
c82,a171,25
c82,a172,30
c82,a173,34
c82,a174,39
c82,a175,17
c82,a176,12
c82,a177,11
c82,a178,17
c82,a179,15
c82,a180,23
c82,a181,9
c82,a182,10
c82,a183,7
c82,a184,11
c82,a185,15
c82,a186,6
c82,a187,25
c82,b188,228
c82,c189,436
c82,c190,971
c82,c191,1279
c82,c192,928
c82,b193,721
c82,a194,17
c82,a195,6
c83,c84,0
c83,c85,1
c83,a86,24
c83,a87,53
c83,a88,18
c83,c89,2664
c83,c90,1862
c83,a91,3
c83,c92,249
c83,c93,492
c83,a94,9
c83,c95,2735
c83,c96,1359
c83,c97,2764
c83,c98,2256
c83,c99,1
c83,c100,0
c83,c101,2
c83,c102,0
c83,c103,45
c83,c104,595
c83,c105,878
c83,c106,1720
c83,c107,1291
c83,c108,722
c83,c109,819
c83,c110,1328
c83,a111,23
c83,a112,32
c83,a113,5
c83,a114,23
c83,a115,49
c83,a116,4
c83,b117,712
c83,b118,292
c83,b119,124
c83,b120,532
c83,b121,685
c83,b122,325
c83,a123,6
c83,a124,8
c83,a125,2
c83,a126,11
c83,a127,3
c83,a128,19
c83,b129,41
c83,b130,21
c83,a131,1
c83,a132,1
c83,a133,0
c83,c134,670
c83,c135,723
c83,c136,935
c83,c137,575
c83,c138,671
c83,c139,453
c83,a140,2
c83,a141,6
c83,a142,2
c83,a143,2
c83,a144,4
c83,a145,2
c83,a146,8
c83,a147,20
c83,a148,56
c83,a149,73
c83,a150,27
c83,a151,1
c83,a152,1
c83,a153,4
c83,a154,9
c83,a155,2
c83,a156,2
c83,a157,31
c83,a158,14
c83,a159,21
c83,a160,6
c83,a161,25
c83,a162,63
c83,a163,83
c83,a164,13
c83,a165,16
c83,a166,27
c83,a167,11
c83,a168,26
c83,a169,2
c83,a170,3
c83,a171,3
c83,a172,5
c83,a173,5
c83,a174,4
c83,a175,2
c83,a176,2
c83,a177,1
c83,a178,2
c83,a179,1
c83,a180,2
c83,a181,1
c83,a182,1
c83,a183,0
c83,a184,2
c83,a185,1
c83,a186,1
c83,a187,10
c83,b188,137
c83,c189,474
c83,c190,1704
c83,c191,2812
c83,c192,2772
c83,b193,20
c83,a194,3
c83,a195,1
c84,c85,0
c84,a86,49
c84,a87,107
c84,a88,36
c84,c89,2795
c84,c90,2429
c84,a91,4
c84,c92,40
c84,c93,0
c84,a94,21
c84,c95,1160
c84,c96,1504
c84,c97,1151
c84,c98,1072
c84,c99,487
c84,c100,468
c84,c101,1045
c84,c102,0
c84,c103,144
c84,c104,1050
c84,c105,1620
c84,c106,2679
c84,c107,2218
c84,c108,1366
c84,c109,1465
c84,c110,2182
c84,a111,24
c84,a112,29
c84,a113,6
c84,a114,25
c84,a115,43
c84,a116,5
c84,b117,691
c84,b118,211
c84,b119,89
c84,b120,544
c84,b121,702
c84,b122,412
c84,a123,13
c84,a124,17
c84,a125,5
c84,a126,22
c84,a127,6
c84,a128,40
c84,b129,70
c84,b130,37
c84,a131,3
c84,a132,2
c84,a133,1
c84,c134,1287
c84,c135,1376
c84,c136,1683
c84,c137,1119
c84,c138,1242
c84,c139,896
c84,a140,3
c84,a141,10
c84,a142,3
c84,a143,3
c84,a144,6
c84,a145,3
c84,a146,10
c84,a147,21
c84,a148,65
c84,a149,131
c84,a150,52
c84,a151,3
c84,a152,2
c84,a153,9
c84,a154,18
c84,a155,5
c84,a156,4
c84,a157,46
c84,a158,18
c84,a159,31
c84,a160,9
c84,a161,37
c84,a162,95
c84,a163,113
c84,a164,23
c84,a165,30
c84,a166,45
c84,a167,18
c84,a168,44
c84,a169,3
c84,a170,6
c84,a171,6
c84,a172,10
c84,a173,9
c84,a174,8
c84,a175,5
c84,a176,3
c84,a177,3
c84,a178,4
c84,a179,3
c84,a180,5
c84,a181,2
c84,a182,2
c84,a183,1
c84,a184,4
c84,a185,3
c84,a186,3
c84,a187,21
c84,b188,278
c84,c189,942
c84,c190,2494
c84,c191,2636
c84,c192,1770
c84,b193,16
c84,a194,3
c84,a195,1
c85,a86,39
c85,a87,83
c85,a88,29
c85,c89,2834
c85,c90,2111
c85,a91,7
c85,c92,135
c85,c93,0
c85,a94,36
c85,c95,2849
c85,c96,2402
c85,c97,2850
c85,c98,2741
c85,c99,0
c85,c100,14
c85,c101,25
c85,c102,0
c85,c103,0
c85,c104,20
c85,c105,1099
c85,c106,2013
c85,c107,1583
c85,c108,917
c85,c109,974
c85,c110,1528
c85,a111,41
c85,a112,51
c85,a113,10
c85,a114,66
c85,a115,86
c85,a116,8
c85,b117,567
c85,b118,162
c85,b119,11
c85,b120,473
c85,b121,606
c85,b122,431
c85,a123,11
c85,a124,16
c85,a125,5
c85,a126,19
c85,a127,5
c85,a128,38
c85,b129,92
c85,b130,73
c85,a131,3
c85,a132,2
c85,a133,2
c85,c134,885
c85,c135,934
c85,c136,1199
c85,c137,752
c85,c138,906
c85,c139,616
c85,a140,6
c85,a141,14
c85,a142,5
c85,a143,5
c85,a144,9
c85,a145,5
c85,a146,16
c85,a147,34
c85,a148,110
c85,a149,124
c85,a150,52
c85,a151,4
c85,a152,3
c85,a153,9
c85,a154,18
c85,a155,4
c85,a156,3
c85,a157,61
c85,a158,27
c85,a159,64
c85,a160,15
c85,a161,76
c85,a162,124
c85,a163,158
c85,a164,29
c85,a165,33
c85,a166,57
c85,a167,25
c85,a168,63
c85,a169,5
c85,a170,9
c85,a171,8
c85,a172,10
c85,a173,11
c85,a174,11
c85,a175,6
c85,a176,4
c85,a177,3
c85,a178,5
c85,a179,4
c85,a180,6
c85,a181,2
c85,a182,2
c85,a183,2
c85,a184,4
c85,a185,4
c85,a186,2
c85,a187,16
c85,b188,205
c85,c189,641
c85,c190,1641
c85,c191,2616
c85,c192,1987
c85,b193,47
c85,a194,6
c85,a195,2
a86,a87,0
a86,a88,0
a86,c89,118
a86,c90,245
a86,a91,214
a86,c92,146
a86,c93,95
a86,a94,133
a86,c95,28
a86,c96,15
a86,c97,29
a86,c98,28
a86,c99,32
a86,c100,20
a86,c101,21
a86,c102,29
a86,c103,39
a86,c104,43
a86,c105,251
a86,c106,182
a86,c107,251
a86,c108,295
a86,c109,162
a86,c110,134
a86,a111,201
a86,a112,116
a86,a113,207
a86,a114,37
a86,a115,47
a86,a116,293
a86,b117,480
a86,b118,198
a86,b119,64
a86,b120,239
a86,b121,487
a86,b122,462
a86,a123,51
a86,a124,87
a86,a125,440
a86,a126,0
a86,a127,321
a86,a128,0
a86,b129,563
a86,b130,295
a86,a131,2357
a86,a132,2374
a86,a133,2427
a86,c134,446
a86,c135,337
a86,c136,312
a86,c137,426
a86,c138,434
a86,c139,607
a86,a140,699
a86,a141,1361
a86,a142,457
a86,a143,814
a86,a144,424
a86,a145,347
a86,a146,467
a86,a147,441
a86,a148,161
a86,a149,1324
a86,a150,767
a86,a151,1680
a86,a152,1412
a86,a153,1782
a86,a154,2329
a86,a155,1463
a86,a156,1661
a86,a157,1131
a86,a158,601
a86,a159,285
a86,a160,1051
a86,a161,196
a86,a162,870
a86,a163,399
a86,a164,2023
a86,a165,2219
a86,a166,1449
a86,a167,1749
a86,a168,1054
a86,a169,1538
a86,a170,1502
a86,a171,2473
a86,a172,2441
a86,a173,2440
a86,a174,2154
a86,a175,2171
a86,a176,1840
a86,a177,2312
a86,a178,2456
a86,a179,1892
a86,a180,1930
a86,a181,2343
a86,a182,2463
a86,a183,2435
a86,a184,2153
a86,a185,1779
a86,a186,1866
a86,a187,0
a86,b188,5
a86,c189,564
a86,c190,87
a86,c191,4
a86,c192,2
a86,b193,8
a86,a194,81
a86,a195,76
a87,a88,0
a87,c89,255
a87,c90,426
a87,a91,197
a87,c92,454
a87,c93,217
a87,a94,69
a87,c95,66
a87,c96,34
a87,c97,71
a87,c98,66
a87,c99,63
a87,c100,40
a87,c101,42
a87,c102,62
a87,c103,81
a87,c104,84
a87,c105,416
a87,c106,341
a87,c107,413
a87,c108,445
a87,c109,285
a87,c110,261
a87,a111,202
a87,a112,119
a87,a113,190
a87,a114,81
a87,a115,69
a87,a116,268
a87,b117,665
a87,b118,495
a87,b119,204
a87,b120,355
a87,b121,639
a87,b122,716
a87,a123,8
a87,a124,18
a87,a125,368
a87,a126,0
a87,a127,300
a87,a128,0
a87,b129,746
a87,b130,583
a87,a131,2038
a87,a132,1941
a87,a133,2004
a87,c134,515
a87,c135,488
a87,c136,481
a87,c137,549
a87,c138,320
a87,c139,340
a87,a140,627
a87,a141,1218
a87,a142,410
a87,a143,721
a87,a144,386
a87,a145,314
a87,a146,428
a87,a147,416
a87,a148,240
a87,a149,1062
a87,a150,495
a87,a151,1393
a87,a152,1213
a87,a153,1295
a87,a154,1847
a87,a155,1368
a87,a156,1567
a87,a157,1053
a87,a158,556
a87,a159,376
a87,a160,954
a87,a161,334
a87,a162,946
a87,a163,570
a87,a164,1795
a87,a165,1831
a87,a166,1365
a87,a167,1567
a87,a168,1124
a87,a169,1348
a87,a170,1334
a87,a171,2062
a87,a172,1996
a87,a173,2052
a87,a174,1878
a87,a175,1832
a87,a176,1567
a87,a177,1940
a87,a178,2056
a87,a179,1641
a87,a180,1686
a87,a181,1977
a87,a182,2048
a87,a183,2053
a87,a184,1842
a87,a185,1477
a87,a186,1933
a87,a187,129
a87,b188,0
a87,c189,600
a87,c190,168
a87,c191,8
a87,c192,5
a87,b193,20
a87,a194,74
a87,a195,68
a88,c89,78
a88,c90,171
a88,a91,217
a88,c92,101
a88,c93,74
a88,a94,147
a88,c95,20
a88,c96,11
a88,c97,21
a88,c98,20
a88,c99,25
a88,c100,10649
a88,c101,16
a88,c102,21
a88,c103,30
a88,c104,35
a88,c105,166
a88,c106,113
a88,c107,164
a88,c108,191
a88,c109,97
a88,c110,81
a88,a111,199
a88,a112,115
a88,a113,210
a88,a114,30
a88,a115,43
a88,a116,300
a88,b117,443
a88,b118,154
a88,b119,44
a88,b120,217
a88,b121,455
a88,b122,410
a88,a123,89
a88,a124,144
a88,a125,242
a88,a126,0
a88,a127,102
a88,a128,0
a88,b129,518
a88,b130,238
a88,a131,1902
a88,a132,2601
a88,a133,2615
a88,c134,340
a88,c135,232
a88,c136,222
a88,c137,304
a88,c138,377
a88,c139,625
a88,a140,756
a88,a141,1429
a88,a142,498
a88,a143,907
a88,a144,439
a88,a145,368
a88,a146,476
a88,a147,441
a88,a148,147
a88,a149,1381
a88,a150,904
a88,a151,1958
a88,a152,1603
a88,a153,1825
a88,a154,2480
a88,a155,703
a88,a156,753
a88,a157,1138
a88,a158,605
a88,a159,266
a88,a160,1075
a88,a161,169
a88,a162,849
a88,a163,367
a88,a164,2074
a88,a165,2337
a88,a166,1460
a88,a167,1789
a88,a168,1040
a88,a169,1707
a88,a170,1597
a88,a171,2598
a88,a172,2548
a88,a173,2583
a88,a174,2235
a88,a175,2396
a88,a176,2066
a88,a177,2524
a88,a178,2605
a88,a179,2077
a88,a180,2097
a88,a181,2200
a88,a182,2618
a88,a183,2214
a88,a184,1895
a88,a185,1512
a88,a186,1203
a88,a187,0
a88,b188,480
a88,c189,436
a88,c190,48
a88,c191,3
a88,c192,2
a88,b193,6
a88,a194,82
a88,a195,80
c89,c90,0
c89,a91,1
c89,c92,248
c89,c93,1785
c89,a94,20
c89,c95,1873
c89,c96,2914
c89,c97,1167
c89,c98,1852
c89,c99,1775
c89,c100,1810
c89,c101,1450
c89,c102,2721
c89,c103,2005
c89,c104,1354
c89,c105,222
c89,c106,0
c89,c107,34
c89,c108,1300
c89,c109,175
c89,c110,0
c89,a111,6
c89,a112,7
c89,a113,1
c89,a114,6
c89,a115,9
c89,a116,1
c89,b117,546
c89,b118,291
c89,b119,142
c89,b120,367
c89,b121,473
c89,b122,405
c89,a123,20
c89,a124,22
c89,a125,5
c89,a126,42
c89,a127,9
c89,a128,72
c89,b129,63
c89,b130,23
c89,a131,4
c89,a132,2
c89,a133,1
c89,c134,1658
c89,c135,1353
c89,c136,462
c89,c137,2165
c89,c138,1073
c89,c139,1971
c89,a140,1
c89,a141,5
c89,a142,1
c89,a143,1
c89,a144,2
c89,a145,1
c89,a146,3
c89,a147,6
c89,a148,21
c89,a149,149
c89,a150,62
c89,a151,2
c89,a152,1
c89,a153,8
c89,a154,17
c89,a155,6
c89,a156,6
c89,a157,24
c89,a158,5
c89,a159,11
c89,a160,3
c89,a161,15
c89,a162,61
c89,a163,67
c89,a164,17
c89,a165,25
c89,a166,31
c89,a167,11
c89,a168,36
c89,a169,2
c89,a170,3
c89,a171,4
c89,a172,9
c89,a173,7
c89,a174,4
c89,a175,4
c89,a176,3
c89,a177,2
c89,a178,3
c89,a179,2
c89,a180,3
c89,a181,2
c89,a182,1
c89,a183,1
c89,a184,5
c89,a185,3
c89,a186,5
c89,a187,45
c89,b188,772
c89,c189,2284
c89,c190,0
c89,c191,673
c89,c192,334
c89,b193,2
c89,a194,0
c89,a195,0
c90,a91,2
c90,c92,530
c90,c93,1717
c90,a94,509
c90,c95,2432
c90,c96,1841
c90,c97,2361
c90,c98,2430
c90,c99,1223
c90,c100,1201
c90,c101,980
c90,c102,1937
c90,c103,1461
c90,c104,1001
c90,c105,50
c90,c106,0
c90,c107,0
c90,c108,220
c90,c109,599
c90,c110,78
c90,a111,26
c90,a112,23
c90,a113,3
c90,a114,105
c90,a115,56
c90,a116,3
c90,b117,846
c90,b118,605
c90,b119,525
c90,b120,560
c90,b121,695
c90,b122,608
c90,a123,65
c90,a124,114
c90,a125,21
c90,a126,112
c90,a127,28
c90,a128,425
c90,b129,514
c90,b130,513
c90,a131,13
c90,a132,7
c90,a133,6
c90,c134,68
c90,c135,105
c90,c136,0
c90,c137,470
c90,c138,0
c90,c139,256
c90,a140,4
c90,a141,13
c90,a142,3
c90,a143,5
c90,a144,4
c90,a145,3
c90,a146,6
c90,a147,19
c90,a148,175
c90,a149,409
c90,a150,312
c90,a151,7
c90,a152,5
c90,a153,31
c90,a154,50
c90,a155,19
c90,a156,18
c90,a157,66
c90,a158,15
c90,a159,180
c90,a160,10
c90,a161,248
c90,a162,278
c90,a163,392
c90,a164,59
c90,a165,93
c90,a166,136
c90,a167,30
c90,a168,320
c90,a169,7
c90,a170,10
c90,a171,14
c90,a172,28
c90,a173,22
c90,a174,15
c90,a175,11
c90,a176,9
c90,a177,9
c90,a178,12
c90,a179,8
c90,a180,11
c90,a181,9
c90,a182,7
c90,a183,7
c90,a184,16
c90,a185,14
c90,a186,14
c90,a187,99
c90,b188,844
c90,c189,578
c90,c190,1606
c90,c191,372
c90,c192,191
c90,b193,32
c90,a194,1
c90,a195,0
a91,c92,10
a91,c93,42
a91,a94,55
a91,c95,1
a91,c96,1
a91,c97,0
a91,c98,1
a91,c99,31
a91,c100,11
a91,c101,25
a91,c102,4
a91,c103,28
a91,c104,94
a91,c105,3
a91,c106,0
a91,c107,2
a91,c108,5
a91,c109,2
a91,c110,1
a91,a111,6
a91,a112,345
a91,a113,0
a91,a114,112
a91,a115,403
a91,a116,0
a91,b117,443
a91,b118,72
a91,b119,21
a91,b120,546
a91,b121,698
a91,b122,201
a91,a123,532
a91,a124,615
a91,a125,653
a91,a126,338
a91,a127,485
a91,a128,184
a91,b129,223
a91,b130,114
a91,a131,351
a91,a132,541
a91,a133,541
a91,c134,10
a91,c135,6
a91,c136,7
a91,c137,8
a91,c138,14
a91,c139,26
a91,a140,1614
a91,a141,2940
a91,a142,1510
a91,a143,2911
a91,a144,9
a91,a145,0
a91,a146,0
a91,a147,0
a91,a148,366
a91,a149,689
a91,a150,608
a91,a151,1375
a91,a152,2469
a91,a153,969
a91,a154,1561
a91,a155,445
a91,a156,363
a91,a157,2209
a91,a158,275
a91,a159,592
a91,a160,1468
a91,a161,339
a91,a162,1242
a91,a163,627
a91,a164,2071
a91,a165,1475
a91,a166,2028
a91,a167,2861
a91,a168,812
a91,a169,2331
a91,a170,2927
a91,a171,1719
a91,a172,1154
a91,a173,1680
a91,a174,2632
a91,a175,1399
a91,a176,1268
a91,a177,1088
a91,a178,1421
a91,a179,1632
a91,a180,2161
a91,a181,619
a91,a182,816
a91,a183,540
a91,a184,476
a91,a185,835
a91,a186,517
a91,a187,205
a91,b188,111
a91,c189,14
a91,c190,0
a91,c191,2
a91,c192,1
a91,b193,144
a91,a194,13
a91,a195,284
c92,c93,0
c92,a94,2192
c92,c95,265
c92,c96,242
c92,c97,266
c92,c98,266
c92,c99,353
c92,c100,284
c92,c101,486
c92,c102,218
c92,c103,341
c92,c104,532
c92,c105,248
c92,c106,268
c92,c107,328
c92,c108,241
c92,c109,175
c92,c110,217
c92,a111,421
c92,a112,429
c92,a113,16
c92,a114,2229
c92,a115,1331
c92,a116,11
c92,b117,38
c92,b118,0
c92,b119,0
c92,b120,131
c92,b121,112
c92,b122,0
c92,a123,100
c92,a124,355
c92,a125,27
c92,a126,146
c92,a127,25
c92,a128,1556
c92,b129,1085
c92,b130,1185
c92,a131,8
c92,a132,6
c92,a133,7
c92,c134,388
c92,c135,296
c92,c136,714
c92,c137,257
c92,c138,1075
c92,c139,520
c92,a140,10
c92,a141,23
c92,a142,6
c92,a143,8
c92,a144,11
c92,a145,6
c92,a146,21
c92,a147,168
c92,a148,2092
c92,a149,938
c92,a150,1114
c92,a151,8
c92,a152,8
c92,a153,58
c92,a154,82
c92,a155,14
c92,a156,10
c92,a157,301
c92,a158,88
c92,a159,2012
c92,a160,32
c92,a161,2359
c92,a162,1251
c92,a163,1577
c92,a164,189
c92,a165,292
c92,a166,659
c92,a167,78
c92,a168,1517
c92,a169,14
c92,a170,18
c92,a171,20
c92,a172,35
c92,a173,33
c92,a174,33
c92,a175,13
c92,a176,9
c92,a177,10
c92,a178,14
c92,a179,12
c92,a180,18
c92,a181,10
c92,a182,10
c92,a183,7
c92,a184,13
c92,a185,17
c92,a186,6
c92,a187,35
c92,b188,399
c92,c189,310
c92,c190,186
c92,c191,93
c92,c192,61
c92,b193,950
c92,a194,7
c92,a195,2
c93,a94,798
c93,c95,1926
c93,c96,1921
c93,c97,1926
c93,c98,1926
c93,c99,554
c93,c100,1136
c93,c101,1254
c93,c102,104
c93,c103,32
c93,c104,334
c93,c105,1263
c93,c106,1834
c93,c107,1645
c93,c108,1102
c93,c109,1064
c93,c110,1489
c93,a111,242
c93,a112,241
c93,a113,52
c93,a114,877
c93,a115,597
c93,a116,44
c93,b117,3
c93,b118,0
c93,b119,0
c93,b120,19
c93,b121,22
c93,b122,488
c93,a123,60
c93,a124,128
c93,a125,42
c93,a126,76
c93,a127,33
c93,a128,369
c93,b129,862
c93,b130,779
c93,a131,16
c93,a132,12
c93,a133,16
c93,c134,1139
c93,c135,1152
c93,c136,1472
c93,c137,957
c93,c138,1305
c93,c139,887
c93,a140,40
c93,a141,71
c93,a142,27
c93,a143,31
c93,a144,45
c93,a145,29
c93,a146,70
c93,a147,154
c93,a148,763
c93,a149,566
c93,a150,420
c93,a151,22
c93,a152,25
c93,a153,70
c93,a154,91
c93,a155,25
c93,a156,18
c93,a157,230
c93,a158,123
c93,a159,765
c93,a160,87
c93,a161,861
c93,a162,604
c93,a163,664
c93,a164,151
c93,a165,185
c93,a166,334
c93,a167,115
c93,a168,630
c93,a169,42
c93,a170,53
c93,a171,50
c93,a172,59
c93,a173,66
c93,a174,76
c93,a175,34
c93,a176,24
c93,a177,24
c93,a178,34
c93,a179,32
c93,a180,47
c93,a181,20
c93,a182,23
c93,a183,17
c93,a184,23
c93,a185,33
c93,a186,13
c93,a187,42
c93,b188,367
c93,c189,866
c93,c190,1343
c93,c191,1194
c93,c192,772
c93,b193,428
c93,a194,26
c93,a195,11
a94,c95,7
a94,c96,4
a94,c97,7
a94,c98,7
a94,c99,83
a94,c100,12
a94,c101,73
a94,c102,13
a94,c103,181
a94,c104,271
a94,c105,61
a94,c106,27
a94,c107,96
a94,c108,74
a94,c109,23
a94,c110,17
a94,a111,257
a94,a112,204
a94,a113,56
a94,a114,960
a94,a115,524
a94,a116,71
a94,b117,1199
a94,b118,1957
a94,b119,2203
a94,b120,1653
a94,b121,1285
a94,b122,257
a94,a123,4
a94,a124,0
a94,a125,25
a94,a126,13
a94,a127,71
a94,a128,0
a94,b129,0
a94,b130,923
a94,a131,222
a94,a132,204
a94,a133,220
a94,c134,241
a94,c135,124
a94,c136,538
a94,c137,123
a94,c138,939
a94,c139,441
a94,a140,129
a94,a141,212
a94,a142,80
a94,a143,126
a94,a144,94
a94,a145,70
a94,a146,112
a94,a147,226
a94,a148,1606
a94,a149,0
a94,a150,0
a94,a151,190
a94,a152,178
a94,a153,1
a94,a154,27
a94,a155,182
